,docId,subject,relation,object
1872,7X58-6750-Y9NW-H564-00000-00.txt,many shoppers,use,Black Friday pricing
1873,7X58-6750-Y9NW-H564-00000-00.txt,many shoppers,use Friday pricing to,bag
1874,7X58-6750-Y9NW-H564-00000-00.txt,many shoppers,use,family 's holiday toys in one stop
1875,7X58-6750-Y9NW-H564-00000-00.txt,it,has,also about toy store to open
1876,7X58-6750-Y9NW-H564-00000-00.txt,it,has,also first toy store to open
1877,7X58-6750-Y9NW-H564-00000-00.txt,shoppers,use,holiday toys in one predawn stop
1878,7X58-6750-Y9NW-H564-00000-00.txt,shoppers,use,family 's holiday toys
1879,7X58-6750-Y9NW-H564-00000-00.txt,Sara Ozgun,is,marketing director
1880,7X58-6750-Y9NW-H564-00000-00.txt,they,need hoopla at_time,time
1881,7X58-6750-Y9NW-H564-00000-00.txt,they,can get.At,Ellenton
1882,7X58-6750-Y9NW-H564-00000-00.txt,you,had at_time,Last year
1883,7X58-6750-Y9NW-H564-00000-00.txt,you,had at_time,year
1884,7X58-6750-Y9NW-H564-00000-00.txt,crowds,come in,waves
1885,7X58-6750-Y9NW-H564-00000-00.txt,crowds,come After,that
1886,7X58-6750-Y9NW-H564-00000-00.txt,we,get,big lull
1887,7X58-6750-Y9NW-H564-00000-00.txt,we,get lull By,about 4 a.m.
1888,7X58-6750-Y9NW-H564-00000-00.txt,we,get,lull
1889,7X58-6750-Y9NW-H564-00000-00.txt,Consumer spending,is,two thirds
1890,7X58-6750-Y9NW-H564-00000-00.txt,U.S. gross domestic product,of thirds is,most commonly accepted measure
1891,7X58-6750-Y9NW-H564-00000-00.txt,Consumer spending,is,two thirds of U.S. domestic product
1892,7X58-6750-Y9NW-H564-00000-00.txt,Consumer spending,is,two thirds of U.S. gross domestic product
1893,7X58-6750-Y9NW-H564-00000-00.txt,two - thirds,measure of,economy
1894,7X58-6750-Y9NW-H564-00000-00.txt,Consumer spending,is,two thirds of U.S. gross product
1895,7X58-6750-Y9NW-H564-00000-00.txt,Consumer spending,is,two thirds of U.S. product
1896,7X58-6750-Y9NW-H564-00000-00.txt,consumers,So loosen up on,spending
1897,7X58-6750-Y9NW-H564-00000-00.txt,holiday season,is big harbinger,how year 's holiday debacle
1898,7X58-6750-Y9NW-H564-00000-00.txt,holiday season,is harbinger,of how year 's holiday debacle
1899,7X58-6750-Y9NW-H564-00000-00.txt,holiday season,is next big harbinger,year 's retail holiday debacle
1900,7X58-6750-Y9NW-H564-00000-00.txt,holiday season,is next big harbinger,of how recovering.Last year 's retail holiday debacle
1901,7X58-6750-Y9NW-H564-00000-00.txt,consumers,loosen up on,spending
1902,7X58-6750-Y9NW-H564-00000-00.txt,holiday season,is next harbinger,of recovering.Last year 's retail holiday debacle
1903,7X58-6750-Y9NW-H564-00000-00.txt,holiday season,is harbinger,how recovering.Last year 's retail holiday debacle
1904,7X58-6750-Y9NW-H564-00000-00.txt,holiday season,is harbinger,how year 's holiday debacle
1905,7X58-6750-Y9NW-H564-00000-00.txt,holiday season,is next harbinger,year 's retail holiday debacle
1906,7X58-6750-Y9NW-H564-00000-00.txt,holiday season,is next harbinger,recovering.Last year 's holiday debacle
1907,7X58-6750-Y9NW-H564-00000-00.txt,holiday season,is harbinger,year 's retail holiday debacle
1908,7X58-6750-Y9NW-H564-00000-00.txt,holiday season,is next big harbinger,of how year 's holiday debacle
1909,7X58-6750-Y9NW-H564-00000-00.txt,much consumers,So loosen up on,spending
1910,7X58-6750-Y9NW-H564-00000-00.txt,holiday season,is big harbinger,of year 's retail holiday debacle
1911,7X58-6750-Y9NW-H564-00000-00.txt,holiday season,is harbinger,recovering.Last year 's retail holiday debacle
1912,7X58-6750-Y9NW-H564-00000-00.txt,holiday season,is next big harbinger,how recovering.Last year 's retail holiday debacle
1913,7X58-6750-Y9NW-H564-00000-00.txt,holiday season,is next big harbinger,year 's holiday debacle
1914,7X58-6750-Y9NW-H564-00000-00.txt,holiday season,is next big harbinger,recovering.Last year 's retail holiday debacle
1915,7X58-6750-Y9NW-H564-00000-00.txt,holiday season,is big harbinger,of recovering.Last year 's retail holiday debacle
1916,7X58-6750-Y9NW-H564-00000-00.txt,holiday season,is harbinger,of year 's retail holiday debacle
1917,7X58-6750-Y9NW-H564-00000-00.txt,holiday season,is harbinger,of how year 's retail holiday debacle
1918,7X58-6750-Y9NW-H564-00000-00.txt,holiday season,is big harbinger,year 's holiday debacle
1919,7X58-6750-Y9NW-H564-00000-00.txt,holiday season,is next harbinger,of how recovering.Last year 's retail holiday debacle
1920,7X58-6750-Y9NW-H564-00000-00.txt,holiday season,is big harbinger,recovering.Last year 's holiday debacle
1921,7X58-6750-Y9NW-H564-00000-00.txt,holiday season,is big harbinger,how year 's retail holiday debacle
1922,7X58-6750-Y9NW-H564-00000-00.txt,holiday season,is harbinger,of year 's holiday debacle
1923,7X58-6750-Y9NW-H564-00000-00.txt,holiday season,is next big harbinger,how year 's holiday debacle
1924,7X58-6750-Y9NW-H564-00000-00.txt,holiday season,is harbinger,of recovering.Last year 's retail holiday debacle
1925,7X58-6750-Y9NW-H564-00000-00.txt,much consumers,So loosen up on,discretionary spending
1926,7X58-6750-Y9NW-H564-00000-00.txt,much consumers,loosen up on,discretionary spending
1927,7X58-6750-Y9NW-H564-00000-00.txt,holiday season,is next big harbinger,of recovering.Last year 's retail holiday debacle
1928,7X58-6750-Y9NW-H564-00000-00.txt,holiday season,is next harbinger,of how recovering.Last year 's holiday debacle
1929,7X58-6750-Y9NW-H564-00000-00.txt,holiday season,is next big harbinger,of how recovering.Last year 's holiday debacle
1930,7X58-6750-Y9NW-H564-00000-00.txt,holiday season,is next harbinger,how recovering.Last year 's retail holiday debacle
1931,7X58-6750-Y9NW-H564-00000-00.txt,economy,included,3.4 percent sales decline
1932,7X58-6750-Y9NW-H564-00000-00.txt,holiday season,is big harbinger,of recovering.Last year 's holiday debacle
1933,7X58-6750-Y9NW-H564-00000-00.txt,holiday season,is big harbinger,of year 's holiday debacle
1934,7X58-6750-Y9NW-H564-00000-00.txt,holiday season,is next big harbinger,of how year 's retail holiday debacle
1935,7X58-6750-Y9NW-H564-00000-00.txt,consumers,loosen up on,discretionary spending
1936,7X58-6750-Y9NW-H564-00000-00.txt,holiday season,is next harbinger,of year 's holiday debacle
1937,7X58-6750-Y9NW-H564-00000-00.txt,holiday season,is harbinger,how recovering.Last year 's holiday debacle
1938,7X58-6750-Y9NW-H564-00000-00.txt,holiday season,is next harbinger,of how year 's retail holiday debacle
1939,7X58-6750-Y9NW-H564-00000-00.txt,holiday season,is big harbinger,of how recovering.Last year 's holiday debacle
1940,7X58-6750-Y9NW-H564-00000-00.txt,holiday season,is big harbinger,recovering.Last year 's retail holiday debacle
1941,7X58-6750-Y9NW-H564-00000-00.txt,holiday season,is big harbinger,of how recovering.Last year 's retail holiday debacle
1942,7X58-6750-Y9NW-H564-00000-00.txt,holiday season,is big harbinger,year 's retail holiday debacle
1943,7X58-6750-Y9NW-H564-00000-00.txt,holiday season,is next harbinger,how year 's holiday debacle
1944,7X58-6750-Y9NW-H564-00000-00.txt,holiday season,is next big harbinger,of year 's retail holiday debacle
1945,7X58-6750-Y9NW-H564-00000-00.txt,holiday season,is harbinger,recovering.Last year 's holiday debacle
1946,7X58-6750-Y9NW-H564-00000-00.txt,holiday season,is next harbinger,recovering.Last year 's retail holiday debacle
1947,7X58-6750-Y9NW-H564-00000-00.txt,holiday season,is next harbinger,how year 's retail holiday debacle
1948,7X58-6750-Y9NW-H564-00000-00.txt,holiday season,is next harbinger,of year 's retail holiday debacle
1949,7X58-6750-Y9NW-H564-00000-00.txt,holiday season,is big harbinger,how recovering.Last year 's holiday debacle
1950,7X58-6750-Y9NW-H564-00000-00.txt,holiday season,is next harbinger,of recovering.Last year 's holiday debacle
1951,7X58-6750-Y9NW-H564-00000-00.txt,holiday season,is next big harbinger,how recovering.Last year 's holiday debacle
1952,7X58-6750-Y9NW-H564-00000-00.txt,holiday season,is harbinger,how year 's retail holiday debacle
1953,7X58-6750-Y9NW-H564-00000-00.txt,holiday season,is next harbinger,of how year 's holiday debacle
1954,7X58-6750-Y9NW-H564-00000-00.txt,holiday season,is next harbinger,how recovering.Last year 's holiday debacle
1955,7X58-6750-Y9NW-H564-00000-00.txt,holiday season,is next big harbinger,of year 's holiday debacle
1956,7X58-6750-Y9NW-H564-00000-00.txt,holiday season,is harbinger,year 's holiday debacle
1957,7X58-6750-Y9NW-H564-00000-00.txt,holiday season,is harbinger,of how recovering.Last year 's retail holiday debacle
1958,7X58-6750-Y9NW-H564-00000-00.txt,much consumers,loosen up on,spending
1959,7X58-6750-Y9NW-H564-00000-00.txt,holiday season,is big harbinger,how recovering.Last year 's retail holiday debacle
1960,7X58-6750-Y9NW-H564-00000-00.txt,holiday season,is next big harbinger,of recovering.Last year 's holiday debacle
1961,7X58-6750-Y9NW-H564-00000-00.txt,holiday season,is next harbinger,year 's holiday debacle
1962,7X58-6750-Y9NW-H564-00000-00.txt,holiday season,is next big harbinger,how year 's retail holiday debacle
1963,7X58-6750-Y9NW-H564-00000-00.txt,holiday season,is big harbinger,of how year 's holiday debacle
1964,7X58-6750-Y9NW-H564-00000-00.txt,holiday season,is harbinger,of how recovering.Last year 's holiday debacle
1965,7X58-6750-Y9NW-H564-00000-00.txt,holiday season,is next big harbinger,recovering.Last year 's holiday debacle
1966,7X58-6750-Y9NW-H564-00000-00.txt,holiday season,is big harbinger,of how year 's retail holiday debacle
1967,7X58-6750-Y9NW-H564-00000-00.txt,holiday season,is harbinger,of recovering.Last year 's holiday debacle
1968,7X58-6750-Y9NW-H564-00000-00.txt,consumers,So loosen up on,discretionary spending
1969,7X58-6750-Y9NW-H564-00000-00.txt,Richard Hastings,economist with,Global Hunter Securities
1970,7X58-6750-Y9NW-H564-00000-00.txt,economist,is with,Global Hunter Securities
1971,7X58-6750-Y9NW-H564-00000-00.txt,ritual,start to,their shopping season
1972,7X58-6750-Y9NW-H564-00000-00.txt,chief economist,start to,their shopping season
1973,7X58-6750-Y9NW-H564-00000-00.txt,ritual,start to,their busiest shopping season of year
1974,7X58-6750-Y9NW-H564-00000-00.txt,ritual,start to,their shopping season of year
1975,7X58-6750-Y9NW-H564-00000-00.txt,economist,start to,their shopping season
1976,7X58-6750-Y9NW-H564-00000-00.txt,local malls,are decked out in,holiday finery
1977,7X58-6750-Y9NW-H564-00000-00.txt,chief economist,start to,their busiest shopping season of year
1978,7X58-6750-Y9NW-H564-00000-00.txt,chief economist,start to,their busiest shopping season
1979,7X58-6750-Y9NW-H564-00000-00.txt,general merchandise sales,will get,lift
1980,7X58-6750-Y9NW-H564-00000-00.txt,malls,are decked out in,holiday finery
1981,7X58-6750-Y9NW-H564-00000-00.txt,general merchandise sales,will likely get,lift
1982,7X58-6750-Y9NW-H564-00000-00.txt,merchandise sales,will likely get,lift
1983,7X58-6750-Y9NW-H564-00000-00.txt,economist,start to,their busiest shopping season
1984,7X58-6750-Y9NW-H564-00000-00.txt,chief economist,start to,their shopping season of year
1985,7X58-6750-Y9NW-H564-00000-00.txt,merchandise sales,will get,lift
1986,7X58-6750-Y9NW-H564-00000-00.txt,ritual,start to,their busiest shopping season
1987,7X58-6750-Y9NW-H564-00000-00.txt,economist,start to,their shopping season of year
1988,7X58-6750-Y9NW-H564-00000-00.txt,economist,start to,their busiest shopping season of year
1989,7X58-6750-Y9NW-H564-00000-00.txt,Malls,filled,spaces
1990,7X58-6750-Y9NW-H564-00000-00.txt,Malls,filled spaces with,shops
1991,7X58-6750-Y9NW-H564-00000-00.txt,Malls,filled spaces with,temporary shops
1992,7X58-6750-Y9NW-H564-00000-00.txt,Malls,filled spaces with,shops like Hickory Farms
1993,7X58-6750-Y9NW-H564-00000-00.txt,Malls,filled,empty spaces
1994,7X58-6750-Y9NW-H564-00000-00.txt,Malls,filled spaces with,temporary shops like Hickory Farms
1995,7X58-6750-Y9NW-H564-00000-00.txt,Malls,See 's,Candies
1996,7X58-6750-Y9NW-H564-00000-00.txt,Westfield Countryside mall,signed up fundraiser as,new home
1997,7X58-6750-Y9NW-H564-00000-00.txt,Westfield Countryside mall,signed up,fundraiser
1998,7X58-6750-Y9NW-H564-00000-00.txt,Westfield Countryside mall,signed up fundraiser as,new home to Festival of Trees
1999,7X58-6750-Y9NW-H564-00000-00.txt,Black Friday,is,often family event
2000,7X58-6750-Y9NW-H564-00000-00.txt,Westfield Countryside mall,timed,completion
2001,7X58-6750-Y9NW-H564-00000-00.txt,Westfield Countryside mall,signed up fundraiser as,home to Festival of Trees
2002,7X58-6750-Y9NW-H564-00000-00.txt,Westfield Countryside mall,signed up fundraiser as,home
2003,7X58-6750-Y9NW-H564-00000-00.txt,Westfield Countryside mall,signed up fundraiser as,home to Festival
2004,7X58-6750-Y9NW-H564-00000-00.txt,Black Friday,is,family event
2005,7X58-6750-Y9NW-H564-00000-00.txt,Westfield Countryside mall,even timed,completion
2006,7X58-6750-Y9NW-H564-00000-00.txt,Westfield Countryside mall,signed up,fundraiser for Upper Pinellas Association for Retarded Citizens
2007,7X58-6750-Y9NW-H564-00000-00.txt,Westfield Countryside mall,signed up fundraiser as,new home to Festival
2008,7X58-6750-Y9NW-H564-00000-00.txt,Westfield Countryside mall,signed up,fundraiser for Upper Pinellas Association
2009,7X58-6750-Y9NW-H564-00000-00.txt,others,started weeks at,Web sites
2010,7X58-6750-Y9NW-H564-00000-00.txt,others,started at,Web sites
2011,7X58-6750-Y9NW-H564-00000-00.txt,they,can,in fear can easily misread
2012,7X58-6750-Y9NW-H564-00000-00.txt,Most,keep,them
2013,7X58-6750-Y9NW-H564-00000-00.txt,they,can,can easily misread
2014,7X58-6750-Y9NW-H564-00000-00.txt,prices,vary market to,market
2015,7X58-6750-Y9NW-H564-00000-00.txt,they,can,can misread
2016,7X58-6750-Y9NW-H564-00000-00.txt,they,can,in fear can misread
2017,7X58-6750-Y9NW-H564-00000-00.txt,Most,fiercely keep,them
2018,7X58-6750-Y9NW-H564-00000-00.txt,prices,vary,market
2019,7X58-6750-Y9NW-H564-00000-00.txt,prices,vary to,market
2020,7X58-6750-Y9NW-H564-00000-00.txt,inserts,were,where printed much
2021,7X58-6750-Y9NW-H564-00000-00.txt,inserts,were,where printed much as two months
2022,7X58-6750-Y9NW-H564-00000-00.txt,Web publishers,swipe ads from,warehouses
2023,7X58-6750-Y9NW-H564-00000-00.txt,inserts,were,where printed
2024,7X58-6750-Y9NW-H564-00000-00.txt,inserts,were,where printed as much as two months
2025,7X58-6750-Y9NW-H564-00000-00.txt,inserts,were,where printed as much as two months ago
2026,7X58-6750-Y9NW-H564-00000-00.txt,inserts,were,printed as much
2027,7X58-6750-Y9NW-H564-00000-00.txt,inserts,were,where printed as much
2028,7X58-6750-Y9NW-H564-00000-00.txt,inserts,were,printed much
2029,7X58-6750-Y9NW-H564-00000-00.txt,inserts,were,where printed much as two months ago
2030,7X58-6750-Y9NW-H564-00000-00.txt,inserts,were,printed much as two months ago
2031,7X58-6750-Y9NW-H564-00000-00.txt,Web publishers,So swipe ads from,warehouses
2032,7X58-6750-Y9NW-H564-00000-00.txt,Web publishers,swipe,ads
2033,7X58-6750-Y9NW-H564-00000-00.txt,inserts,were,printed much as two months
2034,7X58-6750-Y9NW-H564-00000-00.txt,Web publishers,So swipe,ads
2035,7X58-6750-Y9NW-H564-00000-00.txt,inserts,were,printed as much as two months ago
2036,7X58-6750-Y9NW-H564-00000-00.txt,inserts,were,printed as much as two months
2037,7X58-6750-Y9NW-H564-00000-00.txt,inserts,were,printed
2038,7X58-6750-Y9NW-H564-00000-00.txt,their doorbuster deals,is in,dribs
2039,7X58-6750-Y9NW-H564-00000-00.txt,they,hold back,most compelling offers
2040,7X58-6750-Y9NW-H564-00000-00.txt,Thanksgiving Day,maximize,spontaneous reaction
2041,7X58-6750-Y9NW-H564-00000-00.txt,Thanksgiving Day,maximize,reaction
2042,7X58-6750-Y9NW-H564-00000-00.txt,they,hold back,offers
2043,7X58-6750-Y9NW-H564-00000-00.txt,they,hold back,compelling offers
2044,7X58-6750-Y9NW-H564-00000-00.txt,Dan de Grandpre,editor of,dealnews.net
2045,7X58-6750-Y9NW-H564-00000-00.txt,new,is,stores
2046,7X58-6750-Y9NW-H564-00000-00.txt,Walmart,confirmed ads at_time,year
2047,7X58-6750-Y9NW-H564-00000-00.txt,Mark Albright,can,can reached
2048,7X58-6750-Y9NW-H564-00000-00.txt,Mark Albright,can,can reached at albright@sptimes.com
2049,7X58-6750-Y9NW-H564-00000-00.txt,they,open for,risersMIDNIGHT Prime Outlets
2050,7X58-6750-Y9NW-H564-00000-00.txt,Macy,has,A.M. - Kmart
2051,7X58-6750-Y9NW-H564-00000-00.txt,they,open for,early risersMIDNIGHT Prime Outlets at Ellenton
2052,7X58-6750-Y9NW-H564-00000-00.txt,they,open for,risersMIDNIGHT Prime Outlets at Ellenton
2053,7X58-6750-Y9NW-H564-00000-00.txt,*,*,*
2054,7X58-6750-Y9NW-H564-00000-00.txt,Ellenton,is,Walmart
2055,7X58-6750-Y9NW-H564-00000-00.txt,they,open for,early risersMIDNIGHT Prime Outlets
2056,7X58-6750-Y9NW-H564-00000-00.txt,Tampa Bay area,of,six big malls
2057,7X58-6750-Y9NW-H564-00000-00.txt,Kohl,has,stores
2058,7X58-6750-Y9NW-H564-00000-00.txt,Bay area Kohl 's stores,open at,4 a.m.
2059,7X58-6750-Y9NW-H564-00000-00.txt,Bay area Kohl 's stores,open on,Black Friday
2060,7X58-6750-Y9NW-H564-00000-00.txt,graphic Monday,listed,incorrect time
2061,7X58-6750-Y9NW-H564-00000-00.txt,graphic Monday,listed,time
2062,4P06-5J00-TXCN-S33B-00000-00.txt,WASHINGTON Consumer prices,shot up,although moderate in other areas.The Labor Department
2063,4P06-5J00-TXCN-S33B-00000-00.txt,WASHINGTON Consumer prices,shot up,moderate in most other areas.The Labor Department
2064,4P06-5J00-TXCN-S33B-00000-00.txt,WASHINGTON Consumer prices,shot up,although moderate in most other areas.The Labor Department
2065,4P06-5J00-TXCN-S33B-00000-00.txt,inflation pressures,were moderate in,other areas.The Labor Department
2066,4P06-5J00-TXCN-S33B-00000-00.txt,inflation pressures,were,although moderate in most other areas.The Labor Department
2067,4P06-5J00-TXCN-S33B-00000-00.txt,inflation pressures,were moderate in,most other areas.The Labor Department
2068,4P06-5J00-TXCN-S33B-00000-00.txt,inflation pressures,were,although moderate in other areas.The Labor Department
2069,4P06-5J00-TXCN-S33B-00000-00.txt,WASHINGTON Consumer prices,shot up in,May
2070,4P06-5J00-TXCN-S33B-00000-00.txt,WASHINGTON Consumer prices,shot up,moderate in other areas.The Labor Department
2071,4P06-5J00-TXCN-S33B-00000-00.txt,WASHINGTON Consumer prices,shot up at,pace
2072,4P06-5J00-TXCN-S33B-00000-00.txt,surge,is in,gas prices
2073,4P06-5J00-TXCN-S33B-00000-00.txt,WASHINGTON Consumer prices,shot up at,fastest pace
2074,4P06-5J00-TXCN-S33B-00000-00.txt,inflation,rose Outside,volatile energy categories
2075,4P06-5J00-TXCN-S33B-00000-00.txt,inflation,rose by,more modest 0.1 percent
2076,4P06-5J00-TXCN-S33B-00000-00.txt,inflation,rose by,0.1 percent
2077,4P06-5J00-TXCN-S33B-00000-00.txt,inflation,rose Outside,energy categories
2078,4P06-5J00-TXCN-S33B-00000-00.txt,inflation,rose by,modest 0.1 percent
2079,4P06-5J00-TXCN-S33B-00000-00.txt,inflation,rose by,much more modest 0.1 percent
2080,4P06-5J00-TXCN-S33B-00000-00.txt,0.4 percent surge,is in,April
2081,4P06-5J00-TXCN-S33B-00000-00.txt,slowdown,had,had expected
2082,4P06-5J00-TXCN-S33B-00000-00.txt,slowdown,is in,May
2083,4P06-5J00-TXCN-S33B-00000-00.txt,mining,includes,oil drilling
2084,4P06-5J00-TXCN-S33B-00000-00.txt,1.3 percent plunge,is in,output
2085,4P06-5J00-TXCN-S33B-00000-00.txt,gains,were offset by,1.3 percent plunge by nation 's utilities
2086,4P06-5J00-TXCN-S33B-00000-00.txt,factory output,posted,increases
2087,4P06-5J00-TXCN-S33B-00000-00.txt,nation,by,utilities
2088,4P06-5J00-TXCN-S33B-00000-00.txt,gains,were offset by,1.3 percent plunge in output
2089,4P06-5J00-TXCN-S33B-00000-00.txt,gains,were offset by,1.3 percent plunge
2090,4P06-5J00-TXCN-S33B-00000-00.txt,gains,were offset by,1.3 percent plunge in output by nation 's utilities
2091,4P06-5J00-TXCN-S33B-00000-00.txt,steep dive,is in,stock prices
2092,4P06-5J00-TXCN-S33B-00000-00.txt,stocks,have rebounded,bond yields have edged down bit
2093,4P06-5J00-TXCN-S33B-00000-00.txt,troubles,is in,slumping housing market.However
2094,4P06-5J00-TXCN-S33B-00000-00.txt,bond yields,have edged down,bit
2095,4P06-5J00-TXCN-S33B-00000-00.txt,rising interest rates,troubles in,slumping housing market.However
2096,4P06-5J00-TXCN-S33B-00000-00.txt,stocks,have rebounded,as bond yields have edged
2097,4P06-5J00-TXCN-S33B-00000-00.txt,rising interest rates,prolong,troubles in slumping housing market.However
2098,4P06-5J00-TXCN-S33B-00000-00.txt,interest rates,troubles in,slumping housing market.However
2099,4P06-5J00-TXCN-S33B-00000-00.txt,interest rates,prolong,troubles in housing market.However
2100,4P06-5J00-TXCN-S33B-00000-00.txt,Investors,were,worried
2101,4P06-5J00-TXCN-S33B-00000-00.txt,interest rates,troubles in,housing market.However
2102,4P06-5J00-TXCN-S33B-00000-00.txt,stocks,have rebounded,bond yields have edged
2103,4P06-5J00-TXCN-S33B-00000-00.txt,interest rates,prolong,troubles
2104,4P06-5J00-TXCN-S33B-00000-00.txt,stocks,have rebounded,as bond yields have edged down bit
2105,4P06-5J00-TXCN-S33B-00000-00.txt,interest rates,prolong,troubles in slumping housing market.However
2106,4P06-5J00-TXCN-S33B-00000-00.txt,rising interest rates,prolong,troubles
2107,4P06-5J00-TXCN-S33B-00000-00.txt,rising interest rates,troubles in,housing market.However
2108,4P06-5J00-TXCN-S33B-00000-00.txt,rising interest rates,prolong,troubles in housing market.However
2109,4P06-5J00-TXCN-S33B-00000-00.txt,stocks,have rebounded in,past two days
2110,4P06-5J00-TXCN-S33B-00000-00.txt,it,controls.In,other news
2111,4P06-5J00-TXCN-S33B-00000-00.txt,Federal Reserve,cut interest rates at_time,year
2112,4P06-5J00-TXCN-S33B-00000-00.txt,they,are becoming,confident
2113,4P06-5J00-TXCN-S33B-00000-00.txt,they,are becoming,more confident
2114,4P06-5J00-TXCN-S33B-00000-00.txt,deficit,is in,current account
2115,4P06-5J00-TXCN-S33B-00000-00.txt,it,controls.In,economic news
2116,4P06-5J00-TXCN-S33B-00000-00.txt,current account,in deficit is,broadest measure of foreign trade
2117,4P06-5J00-TXCN-S33B-00000-00.txt,moderate pressures,keep,bank
2118,4P06-5J00-TXCN-S33B-00000-00.txt,investors,have abandoned,hopes
2119,4P06-5J00-TXCN-S33B-00000-00.txt,it,controls.In,news
2120,4P06-5J00-TXCN-S33B-00000-00.txt,pressures,keep,central bank
2121,4P06-5J00-TXCN-S33B-00000-00.txt,moderate pressures,keep,central bank
2122,4P06-5J00-TXCN-S33B-00000-00.txt,deficit,measure of,foreign trade
2123,4P06-5J00-TXCN-S33B-00000-00.txt,pressures,keep,bank
2124,4P06-5J00-TXCN-S33B-00000-00.txt,increase,reflected,higher oil bill
2125,4P06-5J00-TXCN-S33B-00000-00.txt,increase,reflected,foreign oil bill
2126,4P06-5J00-TXCN-S33B-00000-00.txt,increase,reflected,oil bill
2127,4P06-5J00-TXCN-S33B-00000-00.txt,increase,reflected,higher foreign oil bill
2128,4P06-5J00-TXCN-S33B-00000-00.txt,line,is with,expectations
2129,4P06-5J00-TXCN-S33B-00000-00.txt,below had 0.7 percent overall increase,is in,consumer prices
2130,4P06-5J00-TXCN-S33B-00000-00.txt,It,followed gains in,March.The
2131,4P06-5J00-TXCN-S33B-00000-00.txt,It,followed gains in,April
2132,4P06-5J00-TXCN-S33B-00000-00.txt,It,followed,gains of 0.4 percent
2133,4P06-5J00-TXCN-S33B-00000-00.txt,It,followed,gains
2134,4P06-5J00-TXCN-S33B-00000-00.txt,It,followed gains in,March.The in overall inflation
2135,4P06-5J00-TXCN-S33B-00000-00.txt,March.The,is in,overall inflation
2136,4P06-5J00-TXCN-S33B-00000-00.txt,It,followed gains in,March.The in inflation
2137,4P06-5J00-TXCN-S33B-00000-00.txt,weekly earnings,fell after,adjusting fourth decline year
2138,4P06-5J00-TXCN-S33B-00000-00.txt,earnings,fell after,adjusting for inflation decline year
2139,4P06-5J00-TXCN-S33B-00000-00.txt,weekly earnings,fell after,adjusting for inflation decline year
2140,4P06-5J00-TXCN-S33B-00000-00.txt,earnings,fell after,adjusting fourth decline year
2141,4P06-5J00-TXCN-S33B-00000-00.txt,weekly earnings,fell after,adjusting for inflation fourth decline year
2142,4P06-5J00-TXCN-S33B-00000-00.txt,weekly earnings,fell by,0.2 percent
2143,4P06-5J00-TXCN-S33B-00000-00.txt,earnings,fell in,May
2144,4P06-5J00-TXCN-S33B-00000-00.txt,earnings,fell after,adjusting decline year
2145,4P06-5J00-TXCN-S33B-00000-00.txt,weekly earnings,fell in,May
2146,4P06-5J00-TXCN-S33B-00000-00.txt,earnings,fell after,adjusting for inflation fourth decline year
2147,4P06-5J00-TXCN-S33B-00000-00.txt,earnings,fell by,0.2 percent
2148,4P06-5J00-TXCN-S33B-00000-00.txt,weekly earnings,fell after,adjusting decline year
2149,4V83-HXY0-TX12-N0CP-00000-00.txt,recession,has claimed,local retailer.West Market Gourmet
2150,4V83-HXY0-TX12-N0CP-00000-00.txt,economic recession,has claimed,local retailer.West Market Gourmet
2151,4V83-HXY0-TX12-N0CP-00000-00.txt,economic recession,has claimed,retailer.West Market Gourmet
2152,4V83-HXY0-TX12-N0CP-00000-00.txt,economic recession,has claimed,local retailer.West Market Gourmet formerly known as Tobacco USA
2153,4V83-HXY0-TX12-N0CP-00000-00.txt,recession,has claimed,retailer.West Market Gourmet known as Tobacco USA
2154,4V83-HXY0-TX12-N0CP-00000-00.txt,economic recession,has claimed,local retailer.West Market Gourmet known as Tobacco USA
2155,4V83-HXY0-TX12-N0CP-00000-00.txt,economic recession,has claimed,local retailer.West Market Gourmet known
2156,4V83-HXY0-TX12-N0CP-00000-00.txt,recession,has claimed,local retailer.West Market Gourmet known
2157,4V83-HXY0-TX12-N0CP-00000-00.txt,economic recession,has claimed,local retailer.West Market Gourmet formerly known
2158,4V83-HXY0-TX12-N0CP-00000-00.txt,recession,has claimed,local retailer.West Market Gourmet formerly known as Tobacco USA
2159,4V83-HXY0-TX12-N0CP-00000-00.txt,recession,has claimed,local retailer.West Market Gourmet known as Tobacco USA
2160,4V83-HXY0-TX12-N0CP-00000-00.txt,economic recession,has claimed,retailer.West Market Gourmet known as Tobacco USA
2161,4V83-HXY0-TX12-N0CP-00000-00.txt,recession,has claimed,retailer.West Market Gourmet formerly known
2162,4V83-HXY0-TX12-N0CP-00000-00.txt,recession,has claimed,retailer.West Market Gourmet formerly known as Tobacco USA
2163,4V83-HXY0-TX12-N0CP-00000-00.txt,economic recession,has claimed,retailer.West Market Gourmet formerly known
2164,4V83-HXY0-TX12-N0CP-00000-00.txt,Jerome Pappas,is,co-owner
2165,4V83-HXY0-TX12-N0CP-00000-00.txt,recession,has claimed,local retailer.West Market Gourmet formerly known
2166,4V83-HXY0-TX12-N0CP-00000-00.txt,recession,has claimed,retailer.West Market Gourmet
2167,4V83-HXY0-TX12-N0CP-00000-00.txt,economic recession,has claimed,retailer.West Market Gourmet formerly known as Tobacco USA
2168,4V83-HXY0-TX12-N0CP-00000-00.txt,recession,has claimed,retailer.West Market Gourmet known
